movie_id,title,overview,subject,keywords,cast,crew,recom
85,Raiders of the Lost Ark,"When Dr. Indiana Jones – the tweed-suited professor who just happens to be a celebrated archaeologist – is hired by the government to locate the legendary Ark of the Covenant, he finds himself up against the entire Nazi regime.",Adventure Action,savingtheworld riddle nepal himalaya cairo moses egypt whip treasure medallion leatherjacket nazis hat mediterranean arkofthecovenant tencommandments treasurehunt excavation swastika archaeologist indianajones archeologyu00a0,HarrisonFord KarenAllen PaulFreeman,StevenSpielberg,"[85, 78698, 10545, 8293, 38665, 582, 9448, 9570, 1996, 217, 70160, 5491, 9045, 35169, 253412, 9099, 8848, 6519, 59108, 41216, 63020, 10586, 9920, 319069, 2133, 8656, 61891, 39895, 1562, 1895, 13448, 26466, 335778, 1894, 36648, 3683, 22824, 435, 9273, 10375, 9825, 48231, 1734, 48171, 11620, 122, 40862, 109410, 27205, 1808]"
87,Indiana Jones and the Temple of Doom,"After arriving in India, Indiana Jones is asked by a desperate village to find a mystical stone. He agrees – and stumbles upon a secret cult plotting a terrible plan in the catacombs of an ancient palace.",Adventure Action,riddle treasure heart skeleton treasurehunt torture violence monkey cultfilm archaeologist thuggee conveyorbelt minecar ropebridge belching childdrivingacar eatingbrains splits indianajones archeologyu00a0,HarrisonFord KateCapshaw JonathanKeQuan,StevenSpielberg,"[87, 12602, 597, 10776, 9013, 37232, 27586, 112937, 43884, 113947, 821, 26428, 7453, 27380, 26390, 127918, 16614, 13007, 15239, 89861, 33196, 75674, 591, 11618, 354624, 10533, 9920, 62677, 63006, 8913, 62255, 2395, 7973, 2310, 10530, 60400, 30139, 55616, 84175, 68818, 10480, 277216, 48035, 20083, 35, 8854, 54580, 62116, 27686, 10140]"
89,Indiana Jones and the Last Crusade,"When Dr. Henry Jones Sr. suddenly goes missing while pursuing the Holy Grail, eminent archaeologist Indiana must team up with Marcus Brody, Sallah and Elsa Schneider to follow in his father's footsteps and stop the Nazis from recovering the power of eternal life.",Adventure Action,savingtheworld venice holygrail library riddle fathersonrelationship whip treasure nazis entrapment crusader treasurehunt escape panzer orderofthetemplars archaeologist indianajones archeologyu00a0,HarrisonFord SeanConnery DenholmElliott,StevenSpielberg,"[89, 134597, 8871, 61791, 22538, 2539, 217, 14709, 4551, 9619, 629, 9472, 99861, 578, 152, 17711, 10514, 1090, 77931, 11026, 8619, 68724, 2290, 11199, 11618, 9671, 62177, 10783, 29996, 101173, 102899, 48463, 11619, 73, 23685, 14582, 608, 592, 11969, 68737, 50321, 110415, 105, 2453, 45269, 2062, 9313, 57158, 9588, 26306]"
90,Beverly Hills Cop,"Tough-talking Detroit cop Axel Foley heads to the rarified world of Beverly Hills in his beat-up Chevy Nova to investigate a friend's murder. But soon, he realizes he's stumbled onto something much more complicated. Bungling rookie detective Billy Rosewood joins the fish-out-of-water Axel and shows him the West Los Angeles ropes.",Action Comedy Crime,california showdown undercover stripclub investigation weapon police smuggling swimmingpool gunfight mansion losangeles footchase artgallery carchase warehouse beverlyhills buddycomedy countryclub maverickcop detroitmichigan damselindistress barfight,EddieMurphy JudgeReinhold JohnAshton,MartinBrest,"[90, 115, 10117, 306, 8848, 9292, 10135, 1246, 1931, 35169, 9045, 9434, 96, 9702, 231, 928, 70160, 11888, 388, 20468, 68726, 563, 9737, 9440, 55180, 36557, 11, 278, 8053, 244114, 2959, 11536, 802, 25248, 335778, 9334, 254473, 312221, 11212, 11202, 10844, 468, 274, 801, 9644, 10822, 8961, 39269, 48171, 54518]"
95,Armageddon,"When an asteroid threatens to collide with Earth, NASA honcho Dan Truman determines the only way to stop it is to drill into its surface and detonate a nuclear bomb. This leads him to renowned driller Harry Stamper, who agrees to helm the dangerous space mission provided he can bring along his own hotshot crew. Among them is the cocksure A.J. who Harry thinks isn't good enough for his daughter, until the mission proves otherwise.",Action Thriller ScienceFiction Adventure,savingtheworld paris moon cataclysm asteroid selfsacrifice nasa spacemarine lossoffather daughter space wedding astronaut eiffeltowerparis duringcreditsstinger disastermovie spacecentre,BruceWillis BillyBobThornton BenAffleck,MichaelBay,"[95, 83686, 1123, 50357, 811, 29514, 8879, 19585, 9334, 67913, 12657, 37232, 5551, 698, 4995, 9398, 77495, 9988, 10416, 4958, 568, 165, 8850, 24266, 604, 121676, 48340, 250546, 3482, 10339, 10715, 11042, 7913, 17710, 329540, 1116, 658, 5780, 328307, 46435, 652, 84204, 10353, 318040, 9275, 616, 38810, 10135, 11495, 595]"
96,Beverly Hills Cop II,"Detroit cop, Axel Foley heads for the land of sunshine and palm trees to find out who shot police Captain Andrew Bogomil. Thanks to a couple of old friends, Axel's investigation uncovers a series of robberies masterminded by a heartless weapons kingpin – and the chase is on.",Action Comedy Crime,smugglingofarms detective intensivecare undercover stripclub armoredcar investigation police swimmingpool sequel shootout gunfight losangeles explosion violence carchase detroit horsetrack beverlyhills buddycop oilfield cementtruck playboymansion shootingrange,EddieMurphy JudgeReinhold JohnAshton,TonyScott,"[96, 115, 9355, 33217, 33196, 9362, 2310, 27936, 10314, 8848, 14271, 62402, 8810, 8961, 756, 12602, 75674, 207769, 14811, 8869, 18501, 821, 185008, 8699, 16642, 27759, 109424, 597, 10914, 89861, 9920, 23963, 279, 582, 540, 286939, 1696, 9454, 6020, 30596, 100, 43434, 8293, 7518, 2266, 7509, 11011, 173, 15049, 1573]"
98,Gladiator,"In the year 180, the death of emperor Marcus Aurelius throws the Roman Empire into chaos. Maximus is one of the Roman army's most capable and trusted generals and a key advisor to the emperor. As Marcus' devious son Commodus ascends to the throne, Maximus is set to be executed. He escapes, but is captured by slave traders. Renamed Spaniard and forced to become a gladiator, Maximus must battle to the death with other men for the amusement of paying audiences. His battle skills serve him well, and he becomes one of the most famous and admired men to fight in the Colosseum. Determined to avenge himself against the man who took away his freedom and laid waste to his family, Maximus believes that he can use his fame and skill in the ring to avenge the loss of his family and former glory. As the gladiator begins to challenge his rule, Commodus decides to put his own fighting mettle to the test by squaring off with Maximus in a battle to the death.",Action Drama Adventure,rome gladiator arena senate romanempire emperor slavery battlefield blood ancientworld fatherdaughterrelationship combat mothersonrelationship dreamsequence chariot philosopher barbarianhorde 2ndcentury successor,RussellCrowe JoaquinPhoenix ConnieNielsen,RidleyScott,"[98, 202575, 39541, 308529, 9610, 288980, 12429, 2787, 43090, 10416, 48289, 38940, 11499, 22488, 10185, 48382, 10288, 56292, 157544, 10781, 39183, 27569, 203801, 9570, 109451, 9772, 381902, 188207, 10592, 82702, 18840, 9072, 23398, 5902, 24055, 325140, 9388, 3131, 81005, 5178, 361505, 613, 29514, 15067, 20653, 11253, 227707, 1880, 22617, 19405]"
100,"Lock, Stock and Two Smoking Barrels",A card sharp and his unwillingly-enlisted friends need to make a lot of cash quick after losing a sketchy poker match. To do this they decide to pull a heist on a small-time gang who happen to be operating out of the flat next door.,Comedy Crime,ambush alcohol shotgun tea joint machismo cocktail rifle marijuana cockneyaccent potsmoking hatchet antique cardsharp anger carjacking piano stripshow highstakes,JasonFlemyng DexterFletcher NickMoran,GuyRitchie,"[100, 10715, 2266, 10314, 9718, 10914, 115, 77, 39939, 9372, 18892, 22538, 14369, 813, 89861, 8386, 43074, 1696, 10776, 1911, 10017, 27936, 84174, 328307, 1885, 3080, 14425, 698, 8814, 16, 76285, 23685, 33155, 9767, 8265, 592, 576, 129139, 152747, 25248, 20455, 944, 9679, 9716, 8053, 12819, 704, 496, 31175, 30497]"
103,Taxi Driver,"A mentally unstable Vietnam War veteran works as a night-time taxi driver in New York City where the perceived decadence and sleaze feeds his urge for violent action, attempting to save a preadolescent prostitute in the process.",Crime Drama,vietnamveteran taxi obsession drugdealer nightshift vigilante alienation misanthrope shottodeath illegalprostitution loner,RobertDeNiro CybillShepherd HarveyKeitel,MartinScorsese,"[103, 11499, 423, 2266, 660, 9671, 38780, 957, 824, 500, 9457, 680, 86304, 10748, 14369, 11129, 152747, 84200, 4553, 9992, 72976, 17768, 11516, 34647, 5723, 10637, 1378, 15708, 8914, 162396, 19405, 50135, 9444, 26390, 5876, 12555, 2649, 11411, 10744, 38717, 250546, 8854, 215924, 38810, 89857, 27759, 1911, 2395, 43434, 44115]"
104,Run Lola Run,"Lola receives a phone call from her boyfriend Manni. He lost 100,000 DM in a subway train that belongs to a very bad guy. She has 20 minutes to raise this amount and meet Manni. Otherwise, he will rob a store to get the money. Three different alternatives may happen depending on some minor event along Lola's run.",Action Drama Thriller,berlin casino nun redhair running homelessperson supermarket ambulance subway daughter money fate,FrankaPotente MoritzBleibtreu HerbertKnaup,TomTykwer,"[104, 29463, 840, 10253, 861, 11495, 8848, 144340, 216015, 228967, 2756, 115, 14758, 10285, 286217, 10413, 652, 9440, 15647, 136797, 27029, 63020, 70160, 8869, 8374, 9737, 114, 10388, 9916, 9679, 105, 582, 338, 241251, 36557, 9654, 35019, 14577, 10416, 77866, 43947, 18, 11033, 2539, 24575, 1537, 20468, 24226, 208869, 312791]"
105,Back to the Future,"Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.",Adventure Comedy ScienceFiction Family,clocktower carrace terrorist delorean lightning guitar plutonium sportscar inventor journeyinthepast timetravel raceagainsttime partner misfit madscientist fishoutofwater teenagelove destiny hiddenidentity oddcouple escapade disorder chasesandraces loveandromance teenagelife misfitpartners changingthepastorfuture gettinghome inventionsanddiscoveries,MichaelJ.Fox ChristopherLloyd LeaThompson,RobertZemeckis,"[105, 29996, 152747, 165, 9434, 592, 57825, 36557, 8293, 5176, 27936, 33468, 225235, 24226, 1696, 10314, 40805, 813, 10715, 61791, 8676, 2290, 18892, 10615, 73532, 9447, 38579, 1885, 13950, 9448, 70160, 5178, 3902, 2539, 115, 652, 13685, 707, 172385, 14014, 1088, 121676, 594, 8960, 747, 576, 11499, 1255, 25248, 277216]"
106,Predator,"Dutch and his group of commandos are hired by the CIA to rescue downed airmen from guerillas in a Central American jungle. The mission goes well but as they return they find that something is hunting them. Nearly invisible, it blends in with the forest, taking trophies from the bodies of its victims as it goes along. Occasionally seeing through its eyes, the audience sees it is an intelligent alien hunter, hunting them for sport, killing them off one at a time.",ScienceFiction Action Adventure Thriller,centralandsouthamerica predator alien stalking invisible commando 3d,ArnoldSchwarzenegger CarlWeathers ElpidiaCarrillo,JohnMcTiernan,"[106, 39895, 4858, 72710, 70160, 1255, 1895, 44990, 604, 48217, 11308, 3472, 68726, 1894, 254473, 549, 59440, 2841, 120, 54518, 12228, 8293, 48231, 288980, 11535, 188927, 13908, 257087, 9448, 10822, 10226, 1880, 979, 12211, 10655, 5175, 346, 199, 9618, 1585, 99861, 254470, 13785, 49049, 121, 13950, 22617, 9034, 319069, 27029]"
107,Snatch,"The second film from British director Guy Ritchie. Snatch tells an obscure story similar to his first fast-paced crazy character-colliding filled film “Lock, Stock and Two Smoking Barrels.” There are two overlapping stories here – one is the search for a stolen diamond, and the other about a boxing promoter who’s having trouble with a psychotic gangster.",Thriller Crime,gypsy bareknuckleboxing slang trailerpark pig sport receivingofstolengoods cockneyaccent diamond pikey,JasonStatham BradPitt VinnieJones,GuyRitchie,"[107, 172, 20455, 52790, 188652, 121, 13516, 8293, 844, 11516, 16, 9718, 54518, 9619, 8467, 39513, 2085, 802, 62177, 321, 12403, 152747, 10781, 156022, 43434, 14425, 11026, 37724, 100, 48463, 40658, 22556, 37495, 2266, 10514, 24748, 765, 2290, 250546, 13183, 13950, 9388, 49517, 68726, 2133, 174, 115, 12819, 8961, 109424]"
111,Scarface,"After getting a green card in exchange for assassinating a Cuban government official, Tony Montana stakes a claim on the drug trade in Miami. Viciously murdering anyone who stands in his way, Tony eventually becomes the biggest drug lord in the state, controlling nearly all the cocaine that comes through Miami. But increased pressure from the police, wars with Colombian drug cartels and his own drug-fueled paranoia serve to fuel the flames of his eventual downfall.",Action Crime Drama Thriller,miami corruption capitalism cuba prohibition brothersisterrelationship lossofsister cocaine cultfilm bitterness,AlPacino StevenBauer MichellePfeiffer,BrianDePalma,"[111, 8848, 49953, 83770, 1366, 10586, 9772, 1900, 1999, 9833, 10592, 278, 388, 333355, 335778, 2669, 114, 1895, 102899, 613, 68726, 36046, 10375, 3635, 152747, 11507, 10410, 9045, 39895, 14582, 762, 592, 6106, 11, 5503, 39269, 13950, 11342, 18947, 27569, 2454, 45226, 90, 44264, 1880, 1701, 25248, 1894, 411, 54518]"
114,Pretty Woman,"When millionaire wheeler-dealer Edward Lewis enters a business contract with Hollywood hooker Vivian Ward, he loses his heart in the bargain in this charming romantic comedy. After Edward hires Vivian as his date for a week and gives her a Cinderella makeover, she returns the favor by mellowing the hardnosed tycoon's outlook. Can the poor prostitute and the rich capitalist live happily ever after?",Romance Comedy,prostitute capitalism cinderella expensiverestaurant sportscar workaholic fireescape friendship losangeles piano,JuliaRoberts RichardGere RalphBellamy,GarryMarshall,"[114, 762, 83770, 9440, 333355, 10564, 43090, 8848, 27759, 4584, 22617, 9746, 9388, 174362, 335778, 5723, 454, 222649, 9459, 43947, 73511, 13950, 202575, 228967, 1701, 9045, 14778, 34043, 533, 435, 27029, 13518, 54518, 1880, 10179, 9907, 43884, 22488, 152747, 76494, 12207, 319069, 11543, 8195, 2253, 9833, 115, 321741, 6282, 111]"
115,The Big Lebowski,"Jeffrey ""The Dude"" Lebowski, a Los Angeles slacker who only wants to bowl and drink white Russians, is mistaken for another Jeffrey Lebowski, a wheelchair-bound millionaire, and finds himself dragged into a strange series of events involving nihilists, adult film producers, ferrets, errant toes, and large sums of money.",Comedy Crime,whiterussian dude bowling vietnamveteran carpet nihilism heartattack kidnapping lsd marijuana losangeles millionaire cowboy ashes impregnation bowlingteam unemployed bowlingball weeds,JeffBridges JohnGoodman JulianneMoore,JoelCoen,"[115, 8386, 8848, 8293, 27936, 96, 9440, 9362, 756, 3683, 18892, 8961, 92591, 2266, 100, 55721, 9702, 89861, 582, 802, 312791, 57825, 1018, 33217, 680, 225235, 2539, 43434, 27759, 468, 90, 10715, 1696, 20455, 454, 22538, 9208, 9275, 49010, 591, 70160, 13518, 10017, 9427, 201088, 33468, 15647, 704, 38579, 11543]"
116,Match Point,"Match Point is Woody Allen’s satire of the British High Society and the ambition of a young tennis instructor to enter into it. Yet when he must decide between two women - one assuring him his place in high society, and the other that would bring him far from it - palms start to sweat and a dark psychological match in his head begins.",Drama Thriller Crime Romance,lovetriangle londonengland upperclass adultery tennis riverthames love wealth lust instructor golddigger socialclimbing actress,JonathanRhysMeyers ScarlettJohansson EmilyMortimer,WoodyAllen,"[116, 222649, 1245, 27569, 45958, 87729, 72976, 288980, 188207, 8953, 63020, 67913, 5915, 208763, 13, 8645, 604, 385636, 10533, 5178, 98, 202575, 38717, 9594, 152601, 62255, 10676, 9388, 152760, 22972, 12838, 308529, 49517, 59917, 354624, 37799, 217, 59968, 47816, 39563, 11658, 3482, 361505, 13260, 29514, 62213, 11442, 935, 66468, 46849]"
